CustomerId,DELI GOURMET,ATHENS PIZZA,REST LA INMACULADA,T G I FRIDAYS,EL REPUBLICANO,BARRIO PIZZA,REFRES LA INMACULADA,GRUPO AMANOA,THE COFFEE BEAN Y TEA,THE COFFEE BEAN AND TE,KRISPY KREME EL DORA,CIAO BELLA GOURMET,MICHOACANA & LALOS,KRISPY KREME,CASA BRUJA TAP ROOM,GUT,CLV,RFM,RFM Score,Beneficio
1776,55.44800523,11.19686069,0,0,0,0,0,0,0,0,0,0,0,0,0,33.35513407,35.05,Can't Loose Them,9,Visa débito
1875,52.92317962,13.50614674,0,0,0,26.63959504,0,0,0,0,0,0,0,5.54041275,0,1.390665851,,Can't Loose Them,12,MillasAerolinea
2630,42.64875923,27.31477364,0,0,0,15.36956328,0,0,0,0,0,0,0,11.55385573,0,3.113048119,90.33,Can't Loose Them,10,MillasRestoPub
178,31.66377639,14.92400286,0,0,0,34.07120269,0,0,0,0,0,0,0,19.34101806,0,0,42.19,Can't Loose Them,9,MillasAerolinea
636,0,32.00041982,0,0,0,60.03358522,0,0,0,0,0,0,0,7.965994962,0,0,61.62,Can't Loose Them,10,Visa débito
799,0,13.47451114,0,0,0,75.43335326,0,0,0,0,0,0,0,11.0921356,0,0,104.12,Can't Loose Them,10,MillasRestoPub
1237,52.16375008,21.63118327,0,0,0,12.24335081,0,0,0,0,0,0,0,13.96171584,0,0,57.37,Can't Loose Them,10,MillasAerolinea
1936,0,40.55410122,0,0,0,42.27748691,0,0,0,0,0,0,0,17.16841187,0,0,91.68,Can't Loose Them,10,MillasAerolinea
2127,75.38927424,4.190452806,0,0,0,15.98223968,0,0,0,0,0,0,0,4.43803327,0,0,324.53,Can't Loose Them,11,MillasHotel
2428,15.63314226,13.58780615,0,0,0,56.4616988,0,0,0,0,0,0,0,14.31735279,0,0,75.7,Can't Loose Them,11,MillasAerolinea
2568,7.440056417,60.00235073,0,0,0,22.50822755,0,0,0,0,0,0,0,10.0493653,0,0,35.14,Can't Loose Them,9,Visa débito
11,47.18708917,13.38229294,0,0,0,39.43061789,0,0,0,0,0,0,0,0,0,0,86.98,Can't Loose Them,9,MillasAerolinea
34,52.19418381,37.72947141,0,0,0,10.07634478,0,0,0,0,0,0,0,0,0,0,146.44,Can't Loose Them,10,MillasAerolinea
40,78.06387131,7.924420542,0,0,0,14.01170815,0,0,0,0,0,0,0,0,0,0,289.78,Can't Loose Them,10,Sin beneficio
123,45.5831139,18.29185424,0,0,0,36.12503185,0,0,0,0,0,0,0,0,0,0,143.23,Can't Loose Them,10,MillasAerolinea
181,44.57818082,22.50618302,0,0,0,32.91563616,0,0,0,0,0,0,0,0,0,0,103.12,Can't Loose Them,10,MillasRestoPub
214,25.83255524,39.60473078,0,0,0,34.56271397,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,9,MillasAerolinea
222,73.80952381,9.854497354,0,0,0,16.33597884,0,0,0,0,0,0,0,0,0,0,72.37,Can't Loose Them,10,Visa débito
429,78.63778706,7.677453027,0,0,0,13.68475992,0,0,0,0,0,0,0,0,0,0,120.69,Can't Loose Them,11,MillasHotel
439,0,36.20267741,0,0,0,63.79732259,0,0,0,0,0,0,0,0,0,0,84.46,Can't Loose Them,9,MillasAerolinea
563,18.17266831,48.7363006,0,0,0,33.09103109,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,10,MillasRestoPub
570,64.96080245,25.266592,0,0,0,9.772605541,0,0,0,0,0,0,0,0,0,0,113.1,Can't Loose Them,11,MillasRestoPub
638,84.02251321,9.832299564,0,0,0,6.145187227,0,0,0,0,0,0,0,0,0,0,137.72,Can't Loose Them,9,MillasAerolinea
651,59.53015497,20.66100747,0,0,0,19.80883756,0,0,0,0,0,0,0,0,0,0,309.5,Can't Loose Them,12,MillasAerolinea
658,13.49686848,6.388308977,0,0,0,80.11482255,0,0,0,0,0,0,0,0,0,0,165.74,Can't Loose Them,9,MillasAerolinea
667,50.16145057,7.805514158,0,0,0,42.03303527,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,11,MillasAerolinea
814,68.29697167,23.1650928,0,0,0,8.537935526,0,0,0,0,0,0,0,0,0,0,116.47,Can't Loose Them,12,MillasHotel
944,0,43.38181818,0,0,0,56.61818182,0,0,0,0,0,0,0,0,0,0,99.78,Can't Loose Them,10,MillasRestoPub
979,11.85690357,50.75975114,0,0,0,37.3833453,0,0,0,0,0,0,0,0,0,0,135.68,Can't Loose Them,10,MillasHotel
1510,62.16677503,11.95546164,0,0,0,25.87776333,0,0,0,0,0,0,0,0,0,0,75.37,Can't Loose Them,11,Visa débito
1652,47.56712102,10.60718711,0,0,0,41.82569186,0,0,0,0,0,0,0,0,0,0,53.27,Can't Loose Them,10,Visa débito
1722,40.58285639,8.269192816,0,0,0,51.14795079,0,0,0,0,0,0,0,0,0,0,133.97,Can't Loose Them,11,MillasAerolinea
1723,24.62210675,16.426547,0,0,0,58.95134624,0,0,0,0,0,0,0,0,0,0,25.11,Can't Loose Them,10,MillasRestoPub
1911,0,78.76984127,0,0,0,21.23015873,0,0,0,0,0,0,0,0,0,0,147.11,Can't Loose Them,9,MillasAerolinea
2017,12.63187273,64.73904549,0,0,0,22.62908178,0,0,0,0,0,0,0,0,0,0,27.58,Can't Loose Them,11,Visa débito
2068,9.946442234,30.38036944,0,0,0,59.67318833,0,0,0,0,0,0,0,0,0,0,122.98,Can't Loose Them,12,Sin beneficio
2102,9.856670342,27.71775083,0,0,0,62.42557883,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,10,Visa débito
2156,55.58938139,34.01729177,0,0,0,10.39332684,0,0,0,0,0,0,0,0,0,0,102.09,Can't Loose Them,12,Visa prepago
2317,62.12638606,25.65706174,0,0,0,12.2165522,0,0,0,0,0,0,0,0,0,0,156.56,Can't Loose Them,12,MillasRestoPub
2325,62.13781929,29.18890583,0,0,0,8.673274876,0,0,0,0,0,0,0,0,0,0,120.45,Can't Loose Them,12,MillasAerolinea
2341,3.761969904,40.19322845,0,0,0,56.04480164,0,0,0,0,0,0,0,0,0,0,99.45,Can't Loose Them,10,MillasRestoPub
2459,29.77749724,47.64083951,0,0,0,22.58166325,0,0,0,0,0,0,0,0,0,0,116.64,Can't Loose Them,11,MillasRestoPub
2632,83.73992594,9.22456981,0,0,0,7.035504247,0,0,0,0,0,0,0,0,0,0,204.04,Can't Loose Them,10,MillasRestoPub
16,31.33605023,31.8206851,0,0,0,0,0,0,0,0,0,0,27.26071153,9.582553145,0,0,36.35,Can't Loose Them,9,Visa débito
142,74.58685274,17.517444,0,0,0,0,0,0,0,0,0,0,7.895703268,0,0,0,53.16,Can't Loose Them,12,MillasAerolinea
177,52.50948967,10.99395473,0,0,0,0,0,0,0,0,0,0,29.95922958,6.537326023,0,0,95.86,Can't Loose Them,12,MillasRestoPub
347,94.02364097,5.089419619,0,0,0,0,0,0,0,0,0,0,0.886939414,0,0,0,343.89,Can't Loose Them,12,MillasHotel
1266,0,72.70833333,0,0,0,0,0,0,0,0,0,0,27.29166667,0,0,0,94.35,Can't Loose Them,9,MillasRestoPub
1319,83.33931005,10.74374238,0,0,0,0,0,0,0,0,0,0,5.916947572,0,0,0,23.44,Can't Loose Them,9,Visa débito
1581,22.65066184,49.77390446,0,0,0,0,0,0,0,0,0,0,9.002713146,18.57272055,0,0,9.3,Can't Loose Them,9,Visa débito
2148,23.86242581,15.87277431,0,0,0,0,0,0,0,0,0,0,31.958606,28.30619388,0,0,56.71,Can't Loose Them,9,MillasRestoPub
2419,49.07718121,45.52972196,0,0,0,0,0,0,0,0,0,0,5.393096836,0,0,0,34.55,Can't Loose Them,9,MillasAerolinea
2703,13.31360947,49.58579882,0,0,0,0,0,0,0,0,0,0,18.34319527,18.75739645,0,0,60.08,Can't Loose Them,10,Visa débito
3,34.74862942,55.81476729,0,0,0,0,0,0,0,0,0,0,0,9.436603289,0,0,115.09,Can't Loose Them,11,MillasAerolinea
31,81.60861028,9.992000582,0,0,0,0,0,0,0,0,0,0,0,8.399389135,0,0,104.17,Can't Loose Them,10,MillasRestoPub
53,60.54511776,39.45488224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.79,Can't Loose Them,9,MillasAerolinea
61,81.57422688,18.42577312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.11,Can't Loose Them,10,Visa débito
83,52.31264245,43.39723824,0,0,0,0,0,0,0,0,0,0,0,4.290119319,0,0,170.21,Can't Loose Them,9,MillasAerolinea
236,32.75648949,41.74907293,0,0,0,0,0,0,0,0,0,0,0,25.49443758,0,0,24.05,Can't Loose Them,10,MillasAerolinea
455,41.39332773,34.44070648,0,0,0,0,0,0,0,0,0,0,0,24.1659658,0,0,107.64,Can't Loose Them,11,MillasAerolinea
692,85.95871942,12.32534196,0,0,0,0,0,0,0,0,0,0,0,1.715938618,0,0,95.75,Can't Loose Them,12,MillasRestoPub
697,86.0439939,13.9560061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.53,Can't Loose Them,9,Visa débito
779,81.88284184,18.11715816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.1,Can't Loose Them,11,MillasAerolinea
808,71.15234477,28.84765523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.96,Can't Loose Them,11,MillasAerolinea
815,40.76515925,43.46736001,0,0,0,0,0,0,0,0,0,0,0,15.76748073,0,0,31.52,Can't Loose Them,9,MillasRestoPub
851,67.23224385,28.87420373,0,0,0,0,0,0,0,0,0,0,0,3.89355242,0,0,28.67,Can't Loose Them,11,Visa prepago
854,29.8006627,32.35154894,0,0,0,0,0,0,0,0,0,0,0,37.84778836,0,0,138.86,Can't Loose Them,11,MillasAerolinea
862,15.25764469,71.04010158,0,0,0,0,0,0,0,0,0,0,0,13.70225373,0,0,86.03,Can't Loose Them,9,MillasHotel
1029,22.35337065,67.06011195,0,0,0,0,0,0,0,0,0,0,0,10.5865174,0,0,18.37,Can't Loose Them,9,Visa débito
1045,46.57534247,53.42465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.04,Can't Loose Them,9,MillasAerolinea
1054,83.1374615,11.59831415,0,0,0,0,0,0,0,0,0,0,0,5.264224348,0,0,141.33,Can't Loose Them,11,MillasAerolinea
1057,76.79438191,23.20561809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,10,MillasAerolinea
1091,72.9599298,17.54167885,0,0,0,0,0,0,0,0,0,0,0,9.498391342,0,0,46.18,Can't Loose Them,11,Visa débito
1274,17.7725391,64.75390984,0,0,0,0,0,0,0,0,0,0,0,17.47355106,0,0,88.44,Can't Loose Them,12,Visa débito
1339,59.49656751,17.28832952,0,0,0,0,0,0,0,0,0,0,0,23.21510297,0,0,50.89,Can't Loose Them,11,Visa débito
1371,82.55581872,12.81368922,0,0,0,0,0,0,0,0,0,0,0,4.630492056,0,0,223.55,Can't Loose Them,10,MillasAerolinea
1374,77.22336366,22.77663634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1,Can't Loose Them,10,Sin beneficio
1445,81.53240293,9.492883792,0,0,0,0,0,0,0,0,0,0,0,8.974713279,0,0,78.17,Can't Loose Them,11,Visa débito
1454,71.79772601,11.91063052,0,0,0,0,0,0,0,0,0,0,0,16.29164348,0,0,19.78,Can't Loose Them,9,MillasAerolinea
1518,87.10240099,12.89759901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Can't Loose Them,10,Sin beneficio
1558,92.26558602,3.114935055,0,0,0,0,0,0,0,0,0,0,0,4.619478929,0,0,555.7,Can't Loose Them,11,MillasAerolinea
1625,90.91583585,9.084164155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.16,Can't Loose Them,10,MillasAerolinea
1645,68.92055059,31.07944941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.59,Can't Loose Them,10,MillasHotel
1705,76.54131054,16.68376068,0,0,0,0,0,0,0,0,0,0,0,6.774928775,0,0,100.5,Can't Loose Them,12,Visa débito
1727,79.81749866,10.856146,0,0,0,0,0,0,0,0,0,0,0,9.326355341,0,0,129.11,Can't Loose Them,12,Visa débito
1839,68.23599523,14.81674613,0,0,0,0,0,0,0,0,0,0,0,16.94725864,0,0,103.49,Can't Loose Them,11,Visa débito
2119,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.94,Can't Loose Them,10,MillasAerolinea
2165,43.07071666,56.92928334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.65,Can't Loose Them,9,Sin beneficio
2235,18.96167558,73.90819964,0,0,0,0,0,0,0,0,0,0,0,7.130124777,0,0,51.58,Can't Loose Them,9,Visa débito
2307,41.6152226,39.51630474,0,0,0,0,0,0,0,0,0,0,0,18.86847266,0,0,83.28,Can't Loose Them,11,MillasAerolinea
2418,62.84987277,27.97227341,0,0,0,0,0,0,0,0,0,0,0,9.177853821,0,0,85.97,Can't Loose Them,11,MillasRestoPub
2440,14.12556054,38.67713004,0,0,0,0,0,0,0,0,0,0,0,47.19730942,0,0,41.85,Can't Loose Them,9,Visa débito
2490,49.08224744,43.8419504,0,0,0,0,0,0,0,0,0,0,0,7.075802158,0,0,55.84,Can't Loose Them,9,Visa débito
2744,78.95071806,16.28988074,0,0,0,0,0,0,0,0,0,0,0,4.759401201,0,0,125.39,Can't Loose Them,11,MillasRestoPub
92,89.48967699,0,0,0,0,0,10.51032301,0,0,0,0,0,0,0,0,0,53.05,Can't Loose Them,9,Visa débito
206,58.97339828,0,27.5384039,0,0,0,13.48819783,0,0,0,0,0,0,0,0,0,170.5,Can't Loose Them,12,Visa débito
208,50.14058107,0,0,0,0,0,4.351318784,0,0,0,0,0,0,45.50810015,0,0,,Can't Loose Them,12,Sin beneficio
257,38.17187597,0,23.30205679,0,0,0,38.52606723,0,0,0,0,0,0,0,0,0,108.5,Can't Loose Them,10,MillasRestoPub
544,66.84743312,18.83586406,0,0,0,0,14.31670282,0,0,0,0,0,0,0,0,0,,Can't Loose Them,10,MillasHotel
608,60.68273334,0,0,0,0,0,37.48422381,0,0,0,0,0,0,1.833042851,0,0,100.97,Can't Loose Them,9,Visa débito
624,40.03329172,0,0,0,0,32.22360938,27.7430989,0,0,0,0,0,0,0,0,0,69.12,Can't Loose Them,9,Visa débito
656,69.34682131,25.42077265,0,0,0,0,5.232406035,0,0,0,0,0,0,0,0,0,84.17,Can't Loose Them,11,Visa débito
1127,38.55454057,28.02928533,0,0,0,0,24.18054809,0,0,0,0,0,9.235626008,0,0,0,116.43,Can't Loose Them,12,MillasAerolinea
1291,42.42350061,0,0,0,0,28.20073439,29.37576499,0,0,0,0,0,0,0,0,0,113.76,Can't Loose Them,11,MillasAerolinea
1337,55.02186943,0,0,0,0,25.13364653,19.84448404,0,0,0,0,0,0,0,0,0,40.01,Can't Loose Them,9,MillasRestoPub
1365,73.43346632,16.00563248,0,0,0,0,10.5609012,0,0,0,0,0,0,0,0,0,70.14,Can't Loose Them,10,MillasRestoPub
1381,40.64606906,27.98850912,0,0,0,0,31.36542182,0,0,0,0,0,0,0,0,0,121.07,Can't Loose Them,11,MillasAerolinea
1772,51.33432172,31.69014085,0,0,0,0,5.18902891,0,0,0,0,0,0,11.78650852,0,0,91.64,Can't Loose Them,10,Sin beneficio
2409,0,0,0,0,0,43.41019072,9.014137964,0,0,0,0,0,18.17060442,29.40506689,0,0,77.54,Can't Loose Them,10,MillasRestoPub
2476,88.80509074,0,7.659674758,0,0,0,3.535234504,0,0,0,0,0,0,0,0,0,64.53,Can't Loose Them,10,Visa débito
203,89.36309915,0,0,0,0,0,3.939592909,0,5.0558109,0,0,0,0,0,0,1.641497045,78.34,Can't Loose Them,12,MillasHotel
1953,20.51161699,0,0,0,0,0,43.41703825,0,36.07134475,0,0,0,0,0,0,0,107.96,Can't Loose Them,11,MillasAerolinea
2135,4.830917874,65.23464458,0,0,0,0,10.35196687,0,14.57902001,0,0,0,0,5.003450656,0,0,8.9,Can't Loose Them,10,Visa débito
191,27.42093541,0,0,0,0,40.75723831,0,0,4.409799555,0,8.55233853,0,18.8596882,0,0,0,,Can't Loose Them,10,MillasRestoPub
279,73.28482517,0,0,0,0,0,0,0,5.080655405,1.7056486,18.18693183,0,0,1.741938996,0,0,257.03,Can't Loose Them,12,MillasHotel
473,0,39.3965394,0,0,0,0,0,0,15.65851566,0,44.94494494,0,0,0,0,0,58.98,Can't Loose Them,9,Sin beneficio
990,0,11.22350156,0,0,0,0,0,0,11.24502314,68.16959001,9.36188529,0,0,0,0,0,56.93,Can't Loose Them,10,MillasAerolinea
995,0,0,0,0,0,0,33.72535455,0,12.68303932,0,36.42338291,0,0,17.16822322,0,0,18.6,Can't Loose Them,10,MillasAerolinea
1267,80.4307854,0,0,0,0,0,0,0,10.76963488,0,8.799579722,0,0,0,0,0,33.57,Can't Loose Them,9,Visa débito
1323,20.43129327,15.24229615,0,0,0,0,0,0,13.01844024,5.513692336,23.34129756,0,0,22.45298046,0,0,54.95,Can't Loose Them,12,Visa débito
1336,30.17421603,28.33449477,0,0,0,0,0,0,18.04878049,0,23.44250871,0,0,0,0,0,120.33,Can't Loose Them,12,MillasAerolinea
1641,0,0,0,0,0,0,0,0,7.338662331,71.44470036,21.21663731,0,0,0,0,0,205.18,Can't Loose Them,12,MillasAerolinea
1653,0,0,0,0,0,0,0,0,21.85968532,43.01005932,35.13025535,0,0,0,0,0,45.35,Can't Loose Them,9,Visa prepago
1914,87.49084057,0,0,0,0,0,0,0,11.09599079,0,1.413168638,0,0,0,0,0,93.65,Can't Loose Them,11,Visa débito
274,49.81238274,10.66291432,0,0,0,10.24859287,0,0,0,5.081300813,22.04502814,0,2.149781113,0,0,0,88.32,Can't Loose Them,10,MillasRestoPub
1942,70.68563719,0,0,0,0,0,0,0,0,7.972525451,21.34183736,0,0,0,0,0,,Can't Loose Them,9,MillasAerolinea
562,39.26432849,0,22.45508982,0,0,0,35.01924722,0,0,0,3.261334474,0,0,0,0,0,53.32,Can't Loose Them,9,MillasRestoPub
82,48.9106935,0,0,0,0,43.60552137,0,0,0,0,7.483785132,0,0,0,0,0,,Can't Loose Them,9,MillasAerolinea
100,67.23623904,0,0,0,0,22.98313532,0,0,0,0,9.78062564,0,0,0,0,0,202.75,Can't Loose Them,9,MillasAerolinea
313,0,34.73713647,0,0,0,18.79753915,29.64205817,0,0,0,4.865771812,0,0,11.95749441,0,0,136.49,Can't Loose Them,11,Visa prepago
507,83.76808293,0,0,0,0,11.27691081,0,0,0,0,4.955006265,0,0,0,0,0,91.84,Can't Loose Them,12,MillasHotel
585,51.45522066,0,0,0,0,26.1076086,0,0,0,0,22.43717074,0,0,0,0,0,50.39,Can't Loose Them,10,Visa débito
736,45.66940378,25.40521242,0,0,0,20.24991075,0,0,0,0,8.675473045,0,0,0,0,0,79.5,Can't Loose Them,11,MillasHotel
758,6.695476177,12.14375581,0,0,0,69.0717138,0,0,0,0,6.071877906,0,6.017176303,0,0,0,103.9,Can't Loose Them,12,MillasRestoPub
833,69.03078811,0,0,0,0,14.84489104,0,0,0,0,16.12432085,0,0,0,0,0,109.7,Can't Loose Them,12,MillasAerolinea
852,24.34422922,0,0,0,0,58.55528652,0,0,0,0,8.777239709,0,8.323244552,0,0,0,,Can't Loose Them,9,Visa prepago
972,52.17639503,0,0,0,0,29.58945816,5.708577137,0,0,0,11.21735407,0,0,1.308215594,0,0,81.08,Can't Loose Them,12,Visa débito
1120,0,21.46151629,0,0,0,24.92072643,0,0,0,0,53.61775728,0,0,0,0,0,,Can't Loose Them,9,MillasAerolinea
1128,57.4412969,12.58460767,0,0,0,18.92704939,0,0,0,0,5.42742542,0,5.619620623,0,0,0,153.75,Can't Loose Them,11,MillasAerolinea
1413,46.91582415,31.60286266,0,0,0,14.89265023,0,0,0,0,6.588662956,0,0,0,0,0,63.14,Can't Loose Them,10,MillasHotel
1631,79.37893082,0,0,0,0,15.16116352,0,0,0,0,5.45990566,0,0,0,0,0,120.85,Can't Loose Them,11,Visa prepago
1894,0,75.2432344,0,0,0,14.13621127,0,0,0,0,10.62055433,0,0,0,0,0,85.57,Can't Loose Them,9,Visa prepago
1970,8.277986332,39.37818847,0,0,0,16.64260275,0,0,0,0,10.57849649,0,25.12272596,0,0,0,51.2,Can't Loose Them,10,MillasRestoPub
244,51.93858461,0,0,0,0,0,0,0,0,0,5.612541126,0,0,3.741694084,0,38.70718018,79.92,Can't Loose Them,11,MillasAerolinea
610,47.74688936,39.16601278,0,0,0,0,0,0,0,0,5.380562717,0,0,0,0,7.706535142,81.92,Can't Loose Them,12,MillasHotel
2850,0,44.06203527,0,0,0,0,38.24091778,0,0,0,17.69704695,0,0,0,0,0,53.07,Can't Loose Them,9,Visa débito
69,73.7093405,0,0,0,0,0,0,0,0,0,12.6131503,0,13.6775092,0,0,0,59.85,Can't Loose Them,9,Visa débito
595,52.41136429,7.592840811,0,0,0,0,0,0,0,0,34.93652921,0,5.059265684,0,0,0,263.43,Can't Loose Them,12,MillasAerolinea
1063,81.08360494,8.766982825,0,0,0,0,0,0,0,0,6.624674992,0,3.524737247,0,0,0,342.54,Can't Loose Them,12,MillasRestoPub
1468,91.17244809,0,0,0,0,0,0,0,0,0,5.40842969,0,3.419122218,0,0,0,78.31,Can't Loose Them,12,MillasHotel
2883,38.37564521,0,0,0,0,0,0,0,0,0,9.480669967,0,52.14368482,0,0,0,61.35,Can't Loose Them,10,Visa débito
32,74.70695064,0,0,0,0,0,0,0,0,0,3.467062902,0,0,21.82598646,0,0,85.85,Can't Loose Them,11,Visa débito
162,13.46755543,0,0,0,0,0,0,0,0,0,37.40987621,0,0,49.12256836,0,0,23.4,Can't Loose Them,9,MillasRestoPub
176,12.43899536,85.65646947,0,0,0,0,0,0,0,0,1.904535174,0,0,0,0,0,111.71,Can't Loose Them,10,MillasAerolinea
280,93.57694927,0,0,0,0,0,0,0,0,0,6.423050727,0,0,0,0,0,87.04,Can't Loose Them,11,Visa prepago
495,21.09148431,0,0,0,0,0,0,0,0,0,6.107742332,0,0,72.80077335,0,0,103.67,Can't Loose Them,10,MillasRestoPub
514,13.82258244,77.5174864,0,0,0,0,0,0,0,0,8.659931165,0,0,0,0,0,77.62,Can't Loose Them,9,MillasHotel
538,35.69534828,46.63774403,0,0,0,0,0,0,0,0,17.66690769,0,0,0,0,0,98.04,Can't Loose Them,9,MillasAerolinea
723,58.30086802,26.87444467,0,0,0,0,0,0,0,0,8.878408858,0,0,5.94627845,0,0,85.3,Can't Loose Them,9,MillasAerolinea
726,0,90.07820137,0,0,0,0,0,0,0,0,9.921798631,0,0,0,0,0,56.25,Can't Loose Them,10,MillasAerolinea
793,80.24175629,0,0,0,0,0,0,0,0,0,19.75824371,0,0,0,0,0,100.63,Can't Loose Them,12,MillasRestoPub
860,59.20305677,13.72270742,0,0,0,0,0,0,0,0,18.99563319,0,0,8.07860262,0,0,45.57,Can't Loose Them,9,MillasRestoPub
1092,0,53.55460385,0,0,0,0,0,0,0,0,27.81584582,0,0,18.62955032,0,0,,Can't Loose Them,9,MillasAerolinea
1246,11.97883258,76.63566389,0,0,0,0,0,0,0,0,11.38550353,0,0,0,0,0,91.37,Can't Loose Them,9,MillasHotel
1279,81.79546775,0,0,0,0,0,0,0,0,0,3.108657757,0,0,15.09587449,0,0,65.83,Can't Loose Them,12,MillasHotel
1315,88.59156111,6.589212314,0,0,0,0,0,0,0,0,4.819226575,0,0,0,0,0,116.1,Can't Loose Them,10,MillasAerolinea
1372,26.42766862,0,0,0,0,0,0,0,0,0,49.60358497,0,0,23.96874641,0,0,56.64,Can't Loose Them,10,Visa prepago
1412,37.8245614,26.28070175,0,0,0,0,0,0,0,0,29.94152047,0,0,5.953216374,0,0,36.24,Can't Loose Them,11,Visa débito
1610,58.26432218,22.2234827,0,0,0,0,0,0,0,0,8.848553602,0,0,10.66364152,0,0,35.4,Can't Loose Them,9,Visa débito
1698,81.54159125,9.443106517,0,0,0,0,0,0,0,0,9.01530223,0,0,0,0,0,569.66,Can't Loose Them,11,MillasAerolinea
1950,70.00499362,17.96038395,0,0,0,0,0,0,0,0,12.03462243,0,0,0,0,0,35.11,Can't Loose Them,12,MillasRestoPub
2143,58.18927305,24.3018617,0,0,0,0,0,0,0,0,14.46143617,0,0,3.047429078,0,0,67.65,Can't Loose Them,9,MillasRestoPub
2255,14.34582248,47.10478862,0,0,0,0,0,0,0,0,38.5493889,0,0,0,0,0,84.83,Can't Loose Them,10,MillasRestoPub
2615,63.42059561,0,0,0,0,0,0,0,0,0,5.660255998,0,0,30.91914839,0,0,19.2,Can't Loose Them,9,MillasAerolinea
2855,37.05293276,54.07725322,0,0,0,0,0,0,0,0,8.86981402,0,0,0,0,0,78.25,Can't Loose Them,10,Visa débito
1455,34.81768484,15.79003238,0,0,42.22705801,0,0,0,0,0,7.165224776,0,0,0,0,0,145.16,Can't Loose Them,11,MillasAerolinea
2717,72.54494781,0,0,0,15.34510083,0,0,0,0,0,3.267938139,0,0,8.842013225,0,0,136.26,Can't Loose Them,12,Visa débito
270,87.80818997,5.415839029,0,0,5.883805227,0,0,0,0,0.892165775,0,0,0,0,0,0,627.83,Can't Loose Them,11,MillasAerolinea
412,7.447742842,0,0,0,37.59002284,21.50008783,0,0,8.782715616,24.67943088,0,0,0,0,0,0,209.82,Can't Loose Them,12,MillasAerolinea
497,0,8.363192803,7.814286803,0,17.839445,0,0,0,25.69185027,40.29122513,0,0,0,0,0,0,85.52,Can't Loose Them,10,Visa débito
954,17.92913596,0,0,0,13.50679336,0,0,0,25.8058787,33.87798597,0,0,0,0,0,8.880206021,63.72,Can't Loose Them,11,Visa prepago
1090,42.01811934,0,0,0,47.51640112,0,0,0,8.278662918,2.18681662,0,0,0,0,0,0,138.82,Can't Loose Them,9,Visa débito
1097,5.134990392,0,0,0,78.50864758,0,0,0,0,14.00308729,0,0,0,2.353274738,0,0,214.56,Can't Loose Them,10,MillasAerolinea
1265,0,0,0,0,83.61650485,0,0,0,6.674757282,9.708737864,0,0,0,0,0,0,,Can't Loose Them,11,MillasAerolinea
1537,33.07563025,0,0,0,46.21008403,0,0,0,10.23109244,10.48319328,0,0,0,0,0,0,203.5,Can't Loose Them,11,MillasAerolinea
1708,26.65208381,0,0,0,17.51093714,0,0,0,18.24775501,20.55031085,0,0,0,17.03891319,0,0,32.8,Can't Loose Them,11,MillasRestoPub
2037,0,0,19.13189047,0,52.46920961,0,0,0,5.978715772,11.35955997,0,0,0,11.06062418,0,0,21,Can't Loose Them,9,Visa débito
2073,41.20194571,0,0,0,43.32653381,0,0,0,7.814216225,7.657304252,0,0,0,0,0,0,114.56,Can't Loose Them,11,MillasAerolinea
2820,80.40089087,0,0,0,8.827308549,0,0,0,0,5.675004283,0,0,0,5.096796299,0,0,187.72,Can't Loose Them,12,MillasAerolinea
109,62.29412779,0,0,0,17.65542813,13.00120721,0,0,6.424075192,0,0,0,0,0.62516168,0,0,297.28,Can't Loose Them,12,MillasRestoPub
329,67.08032255,0,0,0,31.16556708,0,0,0,1.754110378,0,0,0,0,0,0,0,182.04,Can't Loose Them,12,Visa débito
486,1.60894882,0,0,0,55.58152007,35.56926142,0,0,7.24026969,0,0,0,0,0,0,0,212.9,Can't Loose Them,12,MillasAerolinea
1065,0,27.67994717,11.28109179,0,18.12678847,0,0,0,22.01188642,0,0,0,0,12.09553159,0,8.804754567,86.37,Can't Loose Them,11,MillasRestoPub
1152,0,0,0,0,56.09829188,29.6673659,0,0,14.23434222,0,0,0,0,0,0,0,5,Can't Loose Them,9,Sin beneficio
1480,27.12169736,0,0,0,46.55224179,17.94435548,0,0,8.381705364,0,0,0,0,0,0,0,123.23,Can't Loose Them,12,MillasAerolinea
